Domain,CountryCode,MXDnsResponse,TXTDnsResponse,HasSPFInfo,HasDkimInfo,HasDmarcInfo,RegisteredOrg,CreationDate,ExpirationDate,UpdatedDate,RegisteredCountry,NameServers,SubdomainCount,EntropyOfSubDomains,HostIPs,DNSServersIPs,DNSServersCountries,HostIPsCountries,IpReputationDnsblInfo,DomainReputationVirusTotal,CommonPorts,HttpResponseCode,ASN,StrangeCharacters,ConsonantRatio,VowelRatio,NumericRatio,SpecialCharRatio,ConsonantSequence,VowelSequence,NumericSequence,SpecialCharSequence,Entropy,DomainLength,DomainInCiscoUmbrella,Class
esprit.de,DE,"['cmx1.servicemail24.de.', 'cmx2.servicemail24.de.']","['""v=spf1 mx include:spf.servicemail24.de ~all""', '""facebook-domain-verification=41qr3aipsrpwx2m5cahhbqrxk18xmp""', '""83jtvpn4fs1wfgmdxnnlk4b60t8vw9lc""']",True,False,False,Null,Null,Null,2021-10-11,Null,"['ns2.pop-hannover.net', 'ns.pop-hannover.de']",0,0.0,['20.76.217.89'],"['62.48.67.66', '193.98.1.200']","['Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",Null,Null,0,0.5555555555555556,0.3333333333333333,0.0,0.0,"['spr', 't', 'd']","['e', 'i', 'e']",[],[],2.94770277922009,9,0,0
xqcyanqykowxpiy.ru,RU,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7222222222222222,0.2222222222222222,0.0,0.0,"['xqcy', 'nqyk', 'wxp', 'y', 'r']","['a', 'o', 'i', 'u']",[],[],3.6835423624332306,18,0,1
sunnyleone.com,Null,Null,Null,False,False,False,"Register.com, Inc.",2001-01-28,2026-01-28,2024-01-25,Null,"['DNS105.REGISTER.COM', 'DNS106.REGISTER.COM']",0,0.0,['206.188.192.244'],"['162.159.24.117', '162.159.25.158']","['Unknown', 'Unknown']",['Unknown'],1.0,{},"[80, 443, 21, 22]",200,Null,0,0.5714285714285714,0.35714285714285715,0.0,0.0,"['s', 'nnyl', 'n', 'c', 'm']","['u', 'eo', 'e', 'o']",[],[],3.182005814760214,14,0,0
kolkatagirlsescort.com,Null,Null,Null,False,False,False,"GoDaddy.com, LLC",2021-08-11,2025-08-11,2024-09-22,US,"['NS07.DOMAINCONTROL.COM', 'NS08.DOMAINCONTROL.COM']",0,0.0,"['15.197.148.33', '3.33.130.190']","['173.201.71.4', '97.74.103.4']","['Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",Null,Null,0,0.6363636363636364,0.3181818181818182,0.0,0.0,"['k', 'lk', 't', 'g', 'rls', 'sc', 'rt', 'c', 'm']","['o', 'a', 'a', 'i', 'e', 'o', 'o']",[],[],3.6069367321753214,22,0,0
wmkgqcaweqsgiwam.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.75,0.2,0.0,0.0,"['wmkgqc', 'w', 'qsg', 'w', 'm', 'xyz']","['a', 'e', 'i', 'a']",[],[],3.6841837197791887,20,0,1
syeegwimuuaskaai.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5,0.45,0.0,0.0,"['sy', 'gw', 'm', 'sk', 'xyz']","['ee', 'i', 'uua', 'aai']",[],[],3.5841837197791886,20,0,1
dyypygwjmtumqsn.ru,RU,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.8333333333333334,0.1111111111111111,0.0,0.0,"['dyypygwjmt', 'mqsn', 'r']","['u', 'u']",[],[],3.6835423624332306,18,0,1
thelongdark.com,Null,Null,"['""google-site-verification=Iri6q7rQ6nk2GCqnF8CLhTXeuW9-tvf-UWlBKLtdCQ4""']",False,False,False,PDR Ltd. d/b/a PublicDomainRegistry.com,2013-06-07,2029-06-07,2019-07-20,US,"['NS1.DIGITALOCEAN.COM', 'NS2.DIGITALOCEAN.COM', 'NS3.DIGITALOCEAN.COM', 'ns1.digitalocean.com', 'ns2.digitalocean.com', 'ns3.digitalocean.com']",0,0.0,['104.248.1.151'],[],[],['Unknown'],2.0,{},"[80, 443, 22]",200,Null,0,0.6666666666666666,0.26666666666666666,0.0,0.0,"['th', 'l', 'ngd', 'rk', 'c', 'm']","['e', 'o', 'a', 'o']",[],[],3.7735572622751845,15,0,0
aflvmmghyc.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7857142857142857,0.14285714285714285,0.0,0.0,"['flvmmghyc', 'c', 'm']","['a', 'o']",[],[],3.3248629576173574,14,0,1
needcoffee.com,Null,"['mx1.mailchannels.net.', 'mx2.mailchannels.net.']","['""v=spf1 mx include:netblocks.dreamhost.com include:relay.mailchannels.net -all""']",True,False,False,DREAMHOST,1998-09-21,2025-09-21,2024-08-20,US,"['NS1.DREAMHOST.COM', 'NS2.DREAMHOST.COM', 'NS3.DREAMHOST.COM']",0,0.0,['208.113.234.85'],"['162.159.26.14', '162.159.26.81', '162.159.27.84']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],2.0,{},"[80, 443, 22]",200,Null,0,0.5,0.42857142857142855,0.0,0.0,"['n', 'dc', 'ff', 'c', 'm']","['ee', 'o', 'ee', 'o']",[],[],2.8073549220576046,14,0,0
bdxlxcsxh.com,Null,Null,Null,False,False,False,JIANGSU BANGNING SCIENCE & TECHNOLOGY CO. LTD,2021-10-21,2028-10-21,2023-12-27,CN,"['NS3.4CUN.COM', 'NS4.4CUN.COM', 'ns3.4cun.com', 'ns4.4cun.com']",0,0.0,['122.114.221.108'],[],[],['Unknown'],1.0,{},Null,Null,Null,0,0.8461538461538461,0.07692307692307693,0.0,0.0,"['bdxlxcsxh', 'c', 'm']",['o'],[],[],3.180832987205441,13,0,0
ssopfanlgpqsfb.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7777777777777778,0.16666666666666666,0.0,0.0,"['ss', 'pf', 'nlgpqsfb', 'c', 'm']","['o', 'a', 'o']",[],[],3.5724312513221195,18,0,1
tenspecial.com,Null,Null,Null,False,False,False,DREAMHOST,2019-03-04,2025-03-04,2024-02-02,US,"['NS1.DREAMHOST.COM', 'NS2.DREAMHOST.COM', 'NS3.DREAMHOST.COM']",0,0.0,['18.214.16.154'],"['162.159.27.84', '162.159.26.81', '162.159.26.14']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",200,Null,0,0.5714285714285714,0.35714285714285715,0.0,0.0,"['t', 'nsp', 'c', 'l', 'c', 'm']","['e', 'e', 'ia', 'o']",[],[],3.521640636343319,14,0,0
mikser.rs,RS,['mail.mikser.rs.'],"['""v=spf1 +a +mx +ip4:168.119.141.189 ~all""']",True,False,False,ORION TELEKOM d.o.o.,2008-07-09,2025-07-09,2024-06-12,Null,"['dns1.dwhost.net', 'dns2.dwhost.net', 'dns3.dwhost.net']",0,0.0,['168.119.141.189'],"['94.237.111.102', '85.159.213.38', '162.55.68.152']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443, 21, 25]",Null,Null,0,0.6666666666666666,0.2222222222222222,0.0,0.0,"['m', 'ks', 'r', 'rs']","['i', 'e']",[],[],2.725480556997868,9,0,0
rollorieper.de,DE,"['mx00.ionos.de.', 'mx01.ionos.de.']","['""v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAml9Nuo1CH8kzK3o0Ov0VpvmGF2Lm8AIzfXQTrGAWdYzdx/4jxgS+itP9r7YGpVCFxvVffiXJGIGOib50ZEkZNFfE+a6Pc5QaLgelyzQpWcEbLOupbqmdhcNeoLtUIzxJ+zBAVVoUi0KQOt4n2E8tJ/OjGcx2kZ4igqbBjmvmkGLxfBxVLQ5qI1ntFGPTB5rYX"" ""fIseSHzYMWqMYOPcom4AIRRKi+CmbBmTFQZNaBpXmIIzySASh16ICQZAj76Rm2uIB9uEJpZc14WHSwIyTwWc6EvkQgefU+6Bhlboou6cGpIASxzZKAuW8k6pIpwpXG8XwzBxcRU+ASH8GLhArE+oQIDAQAB""', '""google-site-verification=pou-3XaZb66BclfDN098O_W0dIVUeV_-pOgtI9ScOso""', '""v=spf1 include:_spf-eu.ionos.com ~all""']",True,False,False,Null,Null,Null,2018-08-13,Null,"['ns1114.ui-dns.biz', 'ns1114.ui-dns.com', 'ns1114.ui-dns.de', 'ns1114.ui-dns.org']",0,0.0,['217.160.0.94'],"['217.160.80.114', '217.160.82.114', '217.160.81.114', '217.160.83.114']","['Unknown', 'Unknown', 'Unknown', 'Unknown']",['Unknown'],1.0,{},"[80, 443]",200,Null,0,0.5,0.42857142857142855,0.0,0.0,"['r', 'll', 'r', 'p', 'r', 'd']","['o', 'o', 'ie', 'e', 'e']",[],[],2.8423709931771093,14,0,0
jhqcjleiyscfvgfdh.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.8095238095238095,0.14285714285714285,0.0,0.0,"['jhqcjl', 'yscfvgfdh', 'c', 'm']","['ei', 'o']",[],[],3.880179922675737,21,0,1
bit.,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5,0.25,0.0,0.0,"['b', 't']",['i'],[],[],2.0,4,0,1
buehnen-graz.com,Null,['buehnengraz-com01i.mail.protection.outlook.com.'],"['""MS=ms63205384""', '""apple-domain-verification=VXTBsSHBB5L38RH5""', '""d365mktkey=yxoK1J7YvoG8zIuo2mWH7oNWNnpya7x9EPXjxu3w9Rwx""', '""atlassian-domain-verification=WOE6teWwOH/bmKxKBQNlmGXbdSPK9acJz2vnFQzJNL5kNmIjctvfevWgTOGUjMRT""', '""google-site-verification=yBpMjk1EY6HY0e9FkxlltlmUEx27mc37ZpqHwnJiLMs""', '""autodesk-domain-verification=Amh0cRcqE_w24ngDH2zU""', '""msfpkey=7jpovix2oemz4kdv1o2x91h79""', '""facebook-domain-verification=vzkzaim5s77b04m94y311e61dgbwwu""', '""v=spf1 include:spf.buehnen-graz.com include:spf.protection.outlook.com -all""', '""facebook-domain-verification=lf07pr7fzt1krsqgoeeuwgzn71s54r""']",True,False,False,EPAG DOMAINSERVICES GmbH,1996-06-20,2025-06-19,2024-06-20,AT,"['NS1.GRAZKOM.AT', 'NS2.GRAZKOM.AT', 'ns1.grazkom.at', 'ns2.grazkom.at']",0,0.0,['51.138.28.206'],"['217.29.144.67', '91.143.111.17']","['Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",200,Null,0,0.5625,0.3125,0.0,0.0625,"['b', 'hn', 'n', 'gr', 'z', 'c', 'm']","['ue', 'e', 'a', 'o']",[],['-'],3.75,16,798670,0
apztjxsssgpfcfbm.org,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.85,0.1,0.0,0.0,"['pztjxsssgpfcfbm', 'rg']","['a', 'o']",[],[],3.7841837197791883,20,0,1
ermxeilcbtebfbqdo.net,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.6666666666666666,0.2857142857142857,0.0,0.0,"['rmx', 'lcbt', 'bfbqd', 'n', 't']","['e', 'ei', 'e', 'o', 'e']",[],[],3.689703732199547,21,0,1
rosascafe.com,Null,Null,"['""google-site-verification=STufeGTKgVIWKqUvBOb5sadmO5zCasGc9t_80P-pyYM""', '""apple-domain-verification=2EVN0sRDEWdkAvbHyCN4Z3--2MiU4J_c2YzV2yKZcpA""']",False,False,False,"GoDaddy.com, LLC",2002-04-17,2026-07-01,2023-07-01,US,"['COCO.NS.CLOUDFLARE.COM', 'DAVE.NS.CLOUDFLARE.COM']",0,0.0,"['104.26.14.53', '104.26.15.53', '172.67.70.22']","['172.64.32.104', '108.162.192.104', '173.245.58.104', '173.245.59.109', '108.162.193.109', '172.64.33.109']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.5384615384615384,0.38461538461538464,0.0,0.0,"['r', 's', 'sc', 'f', 'c', 'm']","['o', 'a', 'a', 'e', 'o']",[],[],3.0850551027564768,13,787067,0
nigde-ajans.com.tr,Null,Null,Null,False,False,False,Null,2022-11-25,2026-11-24,Null,Null,"major.ns.cloudflare.com
maya.ns.cloudflare.com",0,0.0,"['104.21.53.66', '172.67.209.170']","['173.245.59.241', '108.162.193.241', '172.64.33.241', '172.64.32.194', '173.245.58.194', '108.162.192.194']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",Null,Null,0,0.5555555555555556,0.2777777777777778,0.0,0.05555555555555555,"['n', 'gd', 'j', 'ns', 'c', 'm', 'tr']","['i', 'e', 'a', 'a', 'o']",[],['-'],3.8365916681089787,18,0,0
iqgcokiesaegusak.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.55,0.4,0.0,0.0,"['qgc', 'k', 's', 'g', 's', 'k', 'xyz']","['i', 'o', 'ie', 'ae', 'u', 'a']",[],[],3.721928094887362,20,0,1
guzel-yemek.com,Null,Null,Null,False,False,False,Automattic Inc.,2022-01-14,2025-01-14,2024-03-30,US,"['ISHAAN.NS.CLOUDFLARE.COM', 'MARJORY.NS.CLOUDFLARE.COM', 'ishaan.ns.cloudflare.com', 'marjory.ns.cloudflare.com']",0,0.0,"['104.21.48.74', '172.67.181.117']","['162.159.44.213', '108.162.195.213', '172.64.35.213', '173.245.58.193', '108.162.192.193', '172.64.32.193']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.5333333333333333,0.3333333333333333,0.0,0.06666666666666667,"['g', 'z', 'l', 'y', 'm', 'k', 'c', 'm']","['u', 'e', 'e', 'e', 'o']",[],['-'],3.4565647621309536,15,0,0
ruhr2010.de,DE,Null,Null,False,False,False,Null,Null,Null,2019-05-31,Null,"['dns.globvill.de', 'dns.voerde.globvill.de', 'ns01.suedwestfalenit.de', 'ns02.suedwestfalenit.de']",0,0.0,"['185.41.57.152', '185.41.57.52']","['185.41.57.12', '185.41.57.11', '212.20.160.2', '212.20.191.2']","['Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},Null,Null,Null,0,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.0,"['r', 'hr', 'd']","['u', 'e']",['2010'],[],3.0957952550009344,11,0,0
rmwuwqktuvwpsawlsvadb.eu,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7083333333333334,0.25,0.0,0.0,"['rmw', 'wqkt', 'vwps', 'wlsv', 'db']","['u', 'u', 'a', 'a', 'eu']",[],[],3.8035088547976788,24,0,1
tik.porn,Null,"['aspmx.l.google.com.', 'alt3.aspmx.l.google.com.', 'alt4.aspmx.l.google.com.', 'alt2.aspmx.l.google.com.', 'alt1.aspmx.l.google.com.']","['""v=spf1 include:_spf.google.com -all""', '""google-site-verification=Zh2WNr8-TPl63iLMqnNhfhEcdoVxWM50n04gfhJM-zc""', '""google-site-verification=cA3XpEgn8vR_N4sGVVXfA7ut49pRAL2dC1wK8xe_lGU""']",True,False,False,"Name.com, Inc.",2020-01-07,2025-01-07,2023-12-18,US,"['chip.ns.cloudflare.com', 'gracie.ns.cloudflare.com']",0,0.0,"['104.18.15.56', '104.18.14.56']","['173.245.59.84', '172.64.33.84', '108.162.193.84', '172.64.34.144', '108.162.194.144', '162.159.38.144']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,625,0.25,0.0,0.0,"['t', 'k', 'p', 'rn']","['i', 'o']",[],[],3.0,8,620246,0
uogzdzmhissmdqwzvsxfymi.net,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7777777777777778,0.18518518518518517,0.0,0.0,"['gzdzmh', 'ssmdqwzvsxfym', 'n', 't']","['uo', 'i', 'i', 'e']",[],[],4.078418520441604,27,0,1
palmpix.com,Null,Null,Null,False,False,False,Dynadot Inc,1999-05-25,2025-05-25,2024-04-01,Null,"['CARL.NS.CLOUDFLARE.COM', 'GINA.NS.CLOUDFLARE.COM']",0,0.0,"['104.21.33.208', '172.67.166.160']","['173.245.59.106', '108.162.193.106', '172.64.33.106', '172.64.32.117', '173.245.58.117', '108.162.192.117']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.6363636363636364,0.2727272727272727,0.0,0.0,"['p', 'lmp', 'x', 'c', 'm']","['a', 'i', 'o']",[],[],3.0957952550009344,11,0,0
diffusionbee.com,Null,"['eforward5.registrar-servers.com.', 'eforward1.registrar-servers.com.', 'eforward3.registrar-servers.com.', 'eforward4.registrar-servers.com.', 'eforward2.registrar-servers.com.']","['""v=spf1 include:spf.efwd.registrar-servers.com ~all""']",True,False,False,NAMECHEAP INC,2022-09-12,2025-09-12,2023-08-12,IS,"['KRISTINA.NS.CLOUDFLARE.COM', 'NILE.NS.CLOUDFLARE.COM', 'kristina.ns.cloudflare.com', 'nile.ns.cloudflare.com']",0,0.0,"['104.21.22.85', '172.67.203.191']","['173.245.59.214', '108.162.193.214', '172.64.33.214', '108.162.194.125', '162.159.38.125', '172.64.34.125']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.5,0.4375,0.0,0.0,"['d', 'ff', 's', 'nb', 'c', 'm']","['i', 'u', 'io', 'ee', 'o']",[],[],3.5,16,0,0
personalrabatten.se,SE,Null,"['""v=spf1 -all""']",True,False,False,Web Lovers AB,2024-04-18,2025-04-18,2024-10-16,Null,"['ns1.afternic.com', 'ns2.afternic.com', 'verification-jumkeogovghffpq9q4jxy9.ns101.verify.hn']",0,0.0,"['13.248.169.48', '76.223.54.146']","['97.74.99.64', '173.201.67.64']","['Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",Null,Null,0,0.5789473684210527,0.3684210526315789,0.0,0.0,"['p', 'rs', 'n', 'lr', 'b', 'tt', 'n', 's']","['e', 'o', 'a', 'a', 'a', 'e', 'e']",[],[],3.3263604079526936,19,0,0
egdyirhmgjrrygn.ru,RU,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7777777777777778,0.16666666666666666,0.0,0.0,"['gdy', 'rhmgjrrygn', 'r']","['e', 'i', 'u']",[],[],3.350209029099897,18,0,1
verus.nl,NL,['verus-nl.mail.protection.outlook.com.'],"['""MS=ms22502836""', '""adobe-idp-site-verification=fa676a672dbfd764391fe92f410d63d6a806cf0de8b45069d6059738e92a6e13""', '""google-site-verification=bPYgSrvS1jW5VkPO5I8o_B67lQi5ex993Fs_h9UQ0Yw""', '""google-site-verification=tsCYXvYhHMB5KNWAA1Jtr3xArY3PLKDO1r2TKtlu4HA""', '""apple-domain-verification=tPEt42Mjl9kXktO5""', '""oDernwLiI7Tqetag4hZwgRe3/LUOFFF3ztt1BrncXt3G3CaRdLTAiLOYiWya8na2++87yBv0yHrAtKNO2rHcGw==""', '""v=spf1 a mx ip4:188.204.216.115 ip4:88.198.213.137 ip4:31.149.99.210 ip4:31.149.99.211 include:servers.mcsv.net include:_spf.z-advies.nl include:spf.protection.outlook.com include:spf.afas.online -all""']",True,False,False,Registrar.eu,2009-08-04,Null,2024-10-11,Null,"['', 'Creation', 'Updated', 'guy.ns.cloudflare.com', 'linda.ns.cloudflare.com']",0,0.0,"['172.67.74.64', '104.26.1.147', '104.26.0.147']","['108.162.192.250', '172.64.32.250', '173.245.58.250', '108.162.193.173', '173.245.59.173', '172.64.33.173']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,625,0.25,0.0,0.0,"['v', 'r', 's', 'nl']","['e', 'u']",[],[],3.0,8,0,0
ngyttbnfoaavqdcratmfcy.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7692307692307693,0.19230769230769232,0.0,0.0,"['ngyttbnf', 'vqdcr', 'tmfcy', 'c', 'm']","['oaa', 'a', 'o']",[],[],3.767183467891461,26,0,1
niso.org,Null,"['aspmx2.googlemail.com.', 'aspmx3.googlemail.com.', 'alt1.aspmx.l.google.com.', 'alt2.aspmx.l.google.com.', 'aspmx.l.google.com.']","['""google-site-verification=DLuXC81IJz0OVTFRYwykYU0daqpDTFFDv5W_gGTK2sY""', '""v=spf1 include:_spf.createsend.com ~all""', '""4hc4mqtsetde6d7n6v150geasr""', '""v=DMARC1; p=none;""']",True,False,False,"Network Solutions, LLC",1995-08-09,2025-08-08,2019-10-18,US,"['ns-1200.awsdns-22.org', 'ns-1693.awsdns-19.co.uk', 'ns-405.awsdns-50.com', 'ns-643.awsdns-16.net']",0,0.0,"['3.164.25.55', '3.164.25.66', '3.164.25.75', '3.164.25.28']","['205.251.196.176', '205.251.194.131', '205.251.193.149', '205.251.198.157']","['Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.5,375,0.0,0.0,"['n', 's', 'rg']","['i', 'o', 'o']",[],[],2.75,8,0,0
cnyisuan.com,Null,Null,Null,False,False,False,Gname.com Pte. Ltd.,2023-12-14,2025-12-14,2024-10-04,MY,"['A.SHARE-DNS.COM', 'B.SHARE-DNS.NET']",0,0.0,['146.148.140.21'],"['172.64.52.239', '172.64.53.25']","['Unknown', 'Unknown']",['Unknown'],0.0,{},[80],Null,Null,0,0.5833333333333334,0.3333333333333333,0.0,0.0,"['cny', 's', 'n', 'c', 'm']","['i', 'ua', 'o']",[],[],3.2516291673878226,12,0,0
tgqatcpgrvfiruppboduhubq.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7142857142857143,0.25,0.0,0.0,"['tgq', 'tcpgrvf', 'r', 'ppb', 'd', 'h', 'bq', 'c', 'm']","['a', 'i', 'u', 'o', 'u', 'u', 'o']",[],[],3.9677201004744997,28,0,1
1xmae4z645m0eyq0gcqklihwt.biz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5517241379310345,0.1724137931034483,0.2413793103448276,0.0,"['xm', 'z', 'm', 'yq', 'gcqkl', 'hwt', 'b', 'z']","['ae', 'e', 'i', 'i']","['1', '4', '645', '0', '0']",[],4.375222374437916,29,0,1
nwhmmkmqzsqdo.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.8235294117647058,0.11764705882352941,0.0,0.0,"['nwhmmkmqzsqd', 'c', 'm']","['o', 'o']",[],[],3.381580488309164,17,0,1
townofplainfield.com,Null,['townofplainfield-com.mail.protection.outlook.com.'],"['""v=spf1 mx a:mail.townofplainfield.com a:webmail.townofplainfield.com ip4:206.53.252.99 include:mail.selerix.com include:relay1.weblinkinternational.com include:spf.ess.barracudanetworks.com include:spf.protection.outlook.com include:spf.zoho.com include:t"" ""ransmail.net ~all""', '""MS=ms73811678""', '""apple-domain-verification=kRujHtfIiFB55Ocu""']",True,False,False,"Network Solutions, LLC",2004-06-25,2026-06-25,2024-04-26,Null,"['NS65.WORLDNIC.COM', 'NS66.WORLDNIC.COM']",0,0.0,['20.114.211.29'],"['162.159.27.127', '162.159.26.185']","['Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",200,Null,0,0.6,0.35,0.0,0.0,"['t', 'wn', 'fpl', 'nf', 'ld', 'c', 'm']","['o', 'o', 'ai', 'ie', 'o']",[],[],3.6841837197791887,20,0,0
puzyaka.ru,RU,['mail.puzyaka.ru.'],"['""google-site-verification=ZszzGMXQ18gK6MfT_cVDEhKmd_xZrDQJXEn_w4o5iDI""', '""v=spf1 +a +mx ~all""']",True,False,False,Null,Null,Null,Null,Null,Null,0,0.0,['93.95.102.153'],"['176.99.13.15', '194.67.73.174', '194.58.117.13', '194.58.117.17', '194.58.117.11', '176.99.13.13', '176.99.13.17', '194.67.73.173', '176.99.13.11', '194.58.117.15', '194.58.117.14', '176.99.13.14', '194.67.73.176', '176.99.13.12', '176.99.13.16', '176.99.13.18', '194.58.117.18', '194.58.117.16', '194.58.117.12', '194.67.73.175']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443, 21, 22]",200,Null,0,0.5,0.4,0.0,0.0,"['p', 'zy', 'k', 'r']","['u', 'a', 'a', 'u']",[],[],2.9219280948873623,10,0,0
cityofcapegirardeau.org,Null,['ironport.cityofcapegirardeau.org.'],"['""MS=ms46863443""', '""google-site-verification=xpctonABI39A_hSZ5IiHrkwifHAlFxOccI9VFOyBzmU""', '""v=spf1 a mx ~all""', '""google-site-verification=tWOONBCPiRMzUU9DGxFZlHqGCHcZj7Ib2th2886Ay8A""', '""duo_sso_verification=vevWXQyIprwj5znMtxYRmgXQi97lMYLO9zIGKo63cvr6qTtW7VfuITc648U5XRSq""']",True,False,False,"GoDaddy.com, LLC",2001-11-27,2024-11-27,2024-06-28,US,"['ns51.domaincontrol.com', 'ns52.domaincontrol.com']",0,0.0,"['162.159.136.49', '162.159.135.49']","['173.201.73.26', '97.74.105.26']","['Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",403,Null,0,0.5217391304347826,0.43478260869565216,0.0,0.0,"['c', 'ty', 'fc', 'p', 'g', 'r', 'rd', 'rg']","['i', 'o', 'a', 'e', 'i', 'a', 'eau', 'o']",[],[],3.675310868912364,23,0,0
bazar.,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5,0.3333333333333333,0.0,0.0,"['b', 'z', 'r']","['a', 'a']",[],[],2.2516291673878226,6,0,1
qiwamykgmesisose.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.65,0.3,0.0,0.0,"['q', 'w', 'mykgm', 's', 's', 's', 'xyz']","['i', 'a', 'e', 'i', 'o', 'e']",[],[],3.684183719779189,20,0,1
bazar.,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5,0.3333333333333333,0.0,0.0,"['b', 'z', 'r']","['a', 'a']",[],[],2.2516291673878226,6,0,1
